DPTR_TM1,DPTR_TM2,DPTR_TM3,DPTR_TM4,DPTR_TM5,DPTR_TM6,DPTR_TM7,DPTR_TM8,ARRV_TM1,ARRV_TM2,ARRV_TM3,ARRV_TM4,ARRV_TM5,ARRV_TM6,ARRV_TM7,ARRV_TM8,FLT_DATE1,FLT_DATE2,FLT_DATE3,FLT_DATE4,FLT_DATE5,FLT_DATE6,FLT_DATE7,FLT_DATE8,ORAC1,ORAC2,ORAC3,ORAC4,ORAC5,ORAC6,ORAC7,ORAC8,DSTC1,DSTC2,DSTC3,DSTC4,DSTC5,DSTC6,DSTC7,DSTC8,NUM_CONNECTIONS,LAST_ARRIVAL,TOTAL_DUR_MIN,TOTAL_CONNECTION_TIME_MIN,MAX_CONNECTION_TIME_MINUTES,DEPARTURE_DOW,ARRIVAL_DOW,INCLUDE
1040,575,660,,,,,,380,680,730,,,,,,11/4/2018,10/30/2018,1/18/2019,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,730,2570,1615,1420,5,7,TRUE
1040,575,660,,,,,,380,680,730,,,,,,11/4/2018,10/30/2018,1/18/2019,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,730,2570,1615,1420,5,7,TRUE
1040,575,660,,,,,,380,680,730,,,,,,11/4/2018,10/30/2018,1/18/2019,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,730,2570,1615,1420,5,7,TRUE
1135,955,750,,,,,,490,1060,820,,,,,,1/11/2019,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2565,1595,1130,5,7,TRUE
1135,955,750,,,,,,490,1060,820,,,,,,1/11/2019,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2565,1595,1130,5,7,TRUE
1135,955,750,,,,,,490,1060,820,,,,,,1/11/2019,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2565,1595,1130,5,7,TRUE
1135,955,750,,,,,,490,1060,820,,,,,,1/11/2019,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2565,1595,1130,5,7,TRUE
1040,955,750,,,,,,380,1060,820,,,,,,11/4/2018,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2660,1705,1130,5,7,TRUE
1040,955,750,,,,,,380,1060,820,,,,,,11/4/2018,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2660,1705,1130,5,7,TRUE
1040,955,750,,,,,,380,1060,820,,,,,,11/4/2018,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2660,1705,1130,5,7,TRUE
1040,955,750,,,,,,380,1060,820,,,,,,11/4/2018,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2660,1705,1130,5,7,TRUE
1265,955,750,,,,,,605,1060,820,,,,,,1/22/2019,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2435,1480,1130,5,7,TRUE
1265,955,750,,,,,,605,1060,820,,,,,,1/22/2019,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2435,1480,1130,5,7,TRUE
1265,955,750,,,,,,605,1060,820,,,,,,1/22/2019,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2435,1480,1130,5,7,TRUE
1265,955,750,,,,,,605,1060,820,,,,,,1/22/2019,10/30/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2435,1480,1130,5,7,TRUE
1265,530,750,,,,,,605,640,820,,,,,,1/22/2019,10/28/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2435,1475,1365,5,7,TRUE
1265,530,750,,,,,,605,640,820,,,,,,1/22/2019,10/28/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2435,1475,1365,5,7,TRUE
1265,530,750,,,,,,605,640,820,,,,,,1/22/2019,10/28/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2435,1475,1365,5,7,TRUE
1265,530,750,,,,,,605,640,820,,,,,,1/22/2019,10/28/2018,11/7/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,2435,1475,1365,5,7,TRUE
1040,575,750,,,,,,380,680,820,,,,,,11/4/2018,10/30/2018,11/10/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,1220,265,195,5,6,TRUE
1040,575,750,,,,,,380,680,820,,,,,,11/4/2018,10/30/2018,11/10/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,1220,265,195,5,6,TRUE
1040,575,750,,,,,,380,680,820,,,,,,11/4/2018,10/30/2018,11/10/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,1220,265,195,5,6,TRUE
1040,575,750,,,,,,380,680,820,,,,,,11/4/2018,10/30/2018,11/10/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,820,1220,265,195,5,6,TRUE
1135,955,870,,,,,,490,1060,940,,,,,,1/11/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2685,1715,1250,5,7,TRUE
1135,955,870,,,,,,490,1060,940,,,,,,1/11/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2685,1715,1250,5,7,TRUE
1135,955,870,,,,,,490,1060,940,,,,,,1/11/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2685,1715,1250,5,7,TRUE
1135,955,870,,,,,,490,1060,940,,,,,,1/11/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2685,1715,1250,5,7,TRUE
1040,955,870,,,,,,380,1060,940,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2780,1825,1250,5,7,TRUE
1040,955,870,,,,,,380,1060,940,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2780,1825,1250,5,7,TRUE
1040,955,870,,,,,,380,1060,940,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2780,1825,1250,5,7,TRUE
1040,955,870,,,,,,380,1060,940,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2780,1825,1250,5,7,TRUE
1265,955,870,,,,,,605,1060,940,,,,,,1/22/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2555,1600,1250,5,7,TRUE
1265,955,870,,,,,,605,1060,940,,,,,,1/22/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2555,1600,1250,5,7,TRUE
1265,955,870,,,,,,605,1060,940,,,,,,1/22/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2555,1600,1250,5,7,TRUE
1265,955,870,,,,,,605,1060,940,,,,,,1/22/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2555,1600,1250,5,7,TRUE
1265,530,870,,,,,,605,640,940,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2555,1595,1365,5,7,TRUE
1265,530,870,,,,,,605,640,940,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2555,1595,1365,5,7,TRUE
1265,530,870,,,,,,605,640,940,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2555,1595,1365,5,7,TRUE
1265,530,870,,,,,,605,640,940,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,2555,1595,1365,5,7,TRUE
1040,575,870,,,,,,380,680,940,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,1340,385,195,5,6,TRUE
1040,575,870,,,,,,380,680,940,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,1340,385,195,5,6,TRUE
1040,575,870,,,,,,380,680,940,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,1340,385,195,5,6,TRUE
1040,575,870,,,,,,380,680,940,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,940,1340,385,195,5,6,TRUE
1135,955,1115,,,,,,490,1060,1190,,,,,,1/11/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1495,520,465,5,6,TRUE
1135,955,1115,,,,,,490,1060,1190,,,,,,1/11/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1495,520,465,5,6,TRUE
1135,955,1115,,,,,,490,1060,1190,,,,,,1/11/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1495,520,465,5,6,TRUE
1135,955,1115,,,,,,490,1060,1190,,,,,,1/11/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1495,520,465,5,6,TRUE
1040,955,1115,,,,,,380,1060,1190,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1590,630,575,5,6,TRUE
1040,955,1115,,,,,,380,1060,1190,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1590,630,575,5,6,TRUE
1040,955,1115,,,,,,380,1060,1190,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1590,630,575,5,6,TRUE
1040,955,1115,,,,,,380,1060,1190,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1590,630,575,5,6,TRUE
1265,955,1115,,,,,,605,1060,1190,,,,,,1/22/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1365,405,350,5,6,TRUE
1265,955,1115,,,,,,605,1060,1190,,,,,,1/22/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1365,405,350,5,6,TRUE
1265,955,1115,,,,,,605,1060,1190,,,,,,1/22/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1365,405,350,5,6,TRUE
1265,955,1115,,,,,,605,1060,1190,,,,,,1/22/2019,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1365,405,350,5,6,TRUE
1265,530,1115,,,,,,605,640,1190,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,2805,1840,1365,5,7,TRUE
1265,530,1115,,,,,,605,640,1190,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,2805,1840,1365,5,7,TRUE
1265,530,1115,,,,,,605,640,1190,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,2805,1840,1365,5,7,TRUE
1265,530,1115,,,,,,605,640,1190,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,2805,1840,1365,5,7,TRUE
1040,575,1115,,,,,,380,680,1190,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1590,630,435,5,6,TRUE
1040,575,1115,,,,,,380,680,1190,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1590,630,435,5,6,TRUE
1040,575,1115,,,,,,380,680,1190,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1590,630,435,5,6,TRUE
1040,575,1115,,,,,,380,680,1190,,,,,,11/4/2018,10/30/2018,10/28/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,1190,1590,630,435,5,6,TRUE
1135,955,360,,,,,,490,1060,435,,,,,,1/11/2019,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2180,1205,740,5,7,TRUE
1135,955,360,,,,,,490,1060,435,,,,,,1/11/2019,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2180,1205,740,5,7,TRUE
1135,955,360,,,,,,490,1060,435,,,,,,1/11/2019,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2180,1205,740,5,7,TRUE
1135,955,360,,,,,,490,1060,435,,,,,,1/11/2019,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2180,1205,740,5,7,TRUE
1040,955,360,,,,,,380,1060,435,,,,,,11/4/2018,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2275,1315,740,5,7,TRUE
1040,955,360,,,,,,380,1060,435,,,,,,11/4/2018,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2275,1315,740,5,7,TRUE
1040,955,360,,,,,,380,1060,435,,,,,,11/4/2018,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2275,1315,740,5,7,TRUE
1040,955,360,,,,,,380,1060,435,,,,,,11/4/2018,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2275,1315,740,5,7,TRUE
1265,955,360,,,,,,605,1060,435,,,,,,1/22/2019,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2050,1090,740,5,7,TRUE
1265,955,360,,,,,,605,1060,435,,,,,,1/22/2019,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2050,1090,740,5,7,TRUE
1265,955,360,,,,,,605,1060,435,,,,,,1/22/2019,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2050,1090,740,5,7,TRUE
1265,955,360,,,,,,605,1060,435,,,,,,1/22/2019,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2050,1090,740,5,7,TRUE
1040,575,360,,,,,,380,680,435,,,,,,11/4/2018,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2275,1315,1120,5,7,TRUE
1040,575,360,,,,,,380,680,435,,,,,,11/4/2018,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2275,1315,1120,5,7,TRUE
1040,575,360,,,,,,380,680,435,,,,,,11/4/2018,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2275,1315,1120,5,7,TRUE
1040,575,360,,,,,,380,680,435,,,,,,11/4/2018,10/30/2018,11/4/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,2275,1315,1120,5,7,TRUE
1265,530,360,,,,,,605,640,435,,,,,,1/22/2019,10/28/2018,10/29/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,3490,2525,1365,5,1,TRUE
1265,530,360,,,,,,605,640,435,,,,,,1/22/2019,10/28/2018,10/29/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,3490,2525,1365,5,1,TRUE
1265,530,360,,,,,,605,640,435,,,,,,1/22/2019,10/28/2018,10/29/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,3490,2525,1365,5,1,TRUE
1265,530,360,,,,,,605,640,435,,,,,,1/22/2019,10/28/2018,10/29/2018,,,,,,JFK,MAD,LYS,,,,,,MAD,LYS,CDG,,,,,,2,435,3490,2525,1365,5,1,TRUE
895,1080,600,,,,,,993,520,730,,,,,,1/16/2019,11/23/2018,10/30/2018,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,730,1275,167,87,5,6,TRUE
895,1080,600,,,,,,993,520,730,,,,,,1/16/2019,11/23/2018,10/30/2018,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,730,1275,167,87,5,6,TRUE
489,1080,600,,,,,,583,520,730,,,,,,1/14/2019,11/23/2018,10/30/2018,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,730,1681,577,497,5,6,TRUE
489,1080,600,,,,,,583,520,730,,,,,,1/14/2019,11/23/2018,10/30/2018,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,730,1681,577,497,5,6,TRUE
895,1080,900,,,,,,993,520,1025,,,,,,1/16/2019,11/23/2018,10/28/2018,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,1025,1570,467,380,5,6,TRUE
895,1080,900,,,,,,993,520,1025,,,,,,1/16/2019,11/23/2018,10/28/2018,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,1025,1570,467,380,5,6,TRUE
489,1080,900,,,,,,583,520,1025,,,,,,1/14/2019,11/23/2018,10/28/2018,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,1025,1976,877,497,5,6,TRUE
489,1080,900,,,,,,583,520,1025,,,,,,1/14/2019,11/23/2018,10/28/2018,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,1025,1976,877,497,5,6,TRUE
895,1080,425,,,,,,993,520,555,,,,,,1/16/2019,11/23/2018,1/9/2019,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,555,2540,1432,1345,5,7,TRUE
895,1080,425,,,,,,993,520,555,,,,,,1/16/2019,11/23/2018,1/9/2019,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,555,2540,1432,1345,5,7,TRUE
489,1080,425,,,,,,583,520,555,,,,,,1/14/2019,11/23/2018,1/9/2019,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,555,2946,1842,1345,5,7,TRUE
489,1080,425,,,,,,583,520,555,,,,,,1/14/2019,11/23/2018,1/9/2019,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,555,2946,1842,1345,5,7,TRUE
895,1080,1040,,,,,,993,520,1170,,,,,,1/16/2019,11/23/2018,1/19/2019,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,1170,1715,607,520,5,6,TRUE
895,1080,1040,,,,,,993,520,1170,,,,,,1/16/2019,11/23/2018,1/19/2019,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,1170,1715,607,520,5,6,TRUE
489,1080,1040,,,,,,583,520,1170,,,,,,1/14/2019,11/23/2018,1/19/2019,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,1170,2121,1017,520,5,6,TRUE
489,1080,1040,,,,,,583,520,1170,,,,,,1/14/2019,11/23/2018,1/19/2019,,,,,,JFK,IAD,VIE,,,,,,IAD,VIE,CDG,,,,,,2,1170,2121,1017,520,5,6,TRUE
1340,1040,,,,,,,755,1195,,,,,,,1/13/2019,1/19/2019,,,,,,,JFK,WAW,,,,,,,WAW,CDG,,,,,,,1,1195,1295,285,285,5,6,TRUE
1340,395,,,,,,,755,550,,,,,,,1/13/2019,1/18/2019,,,,,,,JFK,WAW,,,,,,,WAW,CDG,,,,,,,1,550,2090,1080,1080,5,7,TRUE
1135,1170,575,,,,,,490,1245,670,,,,,,1/11/2019,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1450,770,5,7,TRUE
1135,1170,575,,,,,,490,1245,670,,,,,,1/11/2019,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1450,770,5,7,TRUE
1135,1170,575,,,,,,490,1245,670,,,,,,1/11/2019,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1450,770,5,7,TRUE
1135,1170,575,,,,,,490,1245,670,,,,,,1/11/2019,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1450,770,5,7,TRUE
1040,1170,575,,,,,,380,1245,670,,,,,,11/4/2018,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2510,1560,790,5,7,TRUE
1040,1170,575,,,,,,380,1245,670,,,,,,11/4/2018,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2510,1560,790,5,7,TRUE
1040,1170,575,,,,,,380,1245,670,,,,,,11/4/2018,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2510,1560,790,5,7,TRUE
1040,1170,575,,,,,,380,1245,670,,,,,,11/4/2018,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2510,1560,790,5,7,TRUE
1265,1170,575,,,,,,605,1245,670,,,,,,1/22/2019,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2285,1335,770,5,7,TRUE
1265,1170,575,,,,,,605,1245,670,,,,,,1/22/2019,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2285,1335,770,5,7,TRUE
1265,1170,575,,,,,,605,1245,670,,,,,,1/22/2019,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2285,1335,770,5,7,TRUE
1265,1170,575,,,,,,605,1245,670,,,,,,1/22/2019,11/2/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2285,1335,770,5,7,TRUE
1135,940,575,,,,,,490,1020,670,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1445,995,5,7,TRUE
1135,940,575,,,,,,490,1020,670,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1445,995,5,7,TRUE
1135,940,575,,,,,,490,1020,670,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1445,995,5,7,TRUE
1135,940,575,,,,,,490,1020,670,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1445,995,5,7,TRUE
1040,940,575,,,,,,380,1020,670,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2510,1555,995,5,7,TRUE
1040,940,575,,,,,,380,1020,670,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2510,1555,995,5,7,TRUE
1040,940,575,,,,,,380,1020,670,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2510,1555,995,5,7,TRUE
1040,940,575,,,,,,380,1020,670,,,,,,11/4/2018,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2510,1555,995,5,7,TRUE
1265,940,575,,,,,,605,1020,670,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2285,1330,995,5,7,TRUE
1265,940,575,,,,,,605,1020,670,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2285,1330,995,5,7,TRUE
1265,940,575,,,,,,605,1020,670,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2285,1330,995,5,7,TRUE
1265,940,575,,,,,,605,1020,670,,,,,,1/22/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2285,1330,995,5,7,TRUE
1135,685,575,,,,,,490,765,670,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1445,1250,5,7,TRUE
1135,685,575,,,,,,490,765,670,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1445,1250,5,7,TRUE
1135,685,575,,,,,,490,765,670,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1445,1250,5,7,TRUE
1135,685,575,,,,,,490,765,670,,,,,,1/11/2019,10/28/2018,10/28/2018,,,,,,JFK,MAD,TLS,,,,,,MAD,TLS,CDG,,,,,,2,670,2415,1445,1250,5,7,TRUE
